t [s];P [Pa];Q [m^3/s];A [m^2]
0;13332;0;0.00295052435238
0.003311258278146;13332.555959696;5.38848185116223E-07;0.002950710212612
0.006622516556291;13334.2172955194;2.14932858211984E-06;0.002951265640742
0.009933774834437;13336.9653372201;4.81386340572351E-06;0.002952184497883
0.013245033112583;13340.7692274595;8.50319763434495E-06;0.002953456632961
0.016556291390729;13345.5863239677;1.31767310696616E-05;0.002955068007867
0.019867549668874;13351.3628826362;1.87828557221161E-05;0.002957000913512
0.02317880794702;13358.0346034668;2.52596869835419E-05;0.002959234137557
0.026490066225166;13365.5274281814;3.25357910764724E-05;0.002961743214564
0.029801324503311;13373.7584110066;4.05310575774819E-05;0.002964500699651
0.033112582781457;13382.6367856686;4.91575711447356E-05;0.002967476507731
0.036423841059603;13392.0650540935;5.83206226009217E-05;0.002970638260765
0.039735099337748;13401.9401516709;6.79197761903964E-05;0.002973951662206
0.043046357615894;13412.1546217639;7.78500274411087E-05;0.002977380876769
0.04635761589404;13422.5978431199;8.8002978909328E-05;0.002980888930809
0.049668874172186;13433.1572647306;9.82680478758976E-05;0.002984438118512
0.052980132450331;13443.7196517958;0.000108533673747;0.002987990415499
0.056291390728477;13454.172306172;0.000118688533237;0.002991507887689
0.059602649006623;13464.4042604743;0.000128622738611;0.002994953095153
0.062913907284768;13474.307426573;0.000138229013966;0.002998289484317
0.066225165562914;13483.7776964661;0.000147403829939;0.003001481767533
0.06953642384106;13492.7159808581;0.000156048491464;0.00300449628464
0.072847682119205;13501.0291807399;0.000164070165639;0.003007301344379
0.076158940397351;13508.6310817919;0.000171382844012;0.003009867541601
0.079470198675497;13515.4431688785;0.000177908228299;0.003012168048658
0.082781456953642;13521.3953548984;0.000183576533262;0.003014178878315
0.086092715231788;13526.4266225927;0.000188327197965;0.003015879116997
0.089403973509934;13530.4855757996;0.00019210950027;0.003017251126501
0.09271523178808;13533.5308995516;0.000194883068114;0.003018280713307
0.096026490066225;13535.5317272285;0.000196618283662;0.003018957264338
0.099337748344371;13536.4679148947;0.000197296575893;0.003019273848737
0.102649006622517;13536.3302220309;0.000196910599374;0.003019227285009
0.105960264900662;13535.1203988965;0.000195464297157;0.003018818173402
0.109271523178808;13532.8511800229;0.000192972847677;0.003018050893201
0.112582781456954;13529.5461839018;0.000189462496144;0.003016933565007
0.115894039735099;13525.2397184604;0.000184970272543;0.003015477977995
0.119205298013245;13519.9764922696;0.000179543599223;0.003013699482413
0.122516556291391;13513.811231249;0.000173239792441;0.00301161684764
0.125827814569536;13506.8082010204;0.000166125463098;0.003009252086355
0.129139072847682;13499.040635271;0.00015827582306;0.003006630245529
0.132450331125828;13490.5900711323;0.000149773904169;0.003003779165255
0.135761589403974;13481.5455932637;0.000140709697905;0.003000729206677
0.139072847682119;13472.0029893488;0.00013117922418;0.002997512950693
0.142384105960265;13462.0638208717;0.000121283538302;0.00299416486944
0.145695364238411;13451.8344144519;0.000111127685475;0.002990720973038
0.149006622516556;13441.4247805764;0.000100819612519;0.002987218434536
0.152317880794702;13430.94746827;9.04690466920676E-05;0.002983695196445
0.155629139072848;13420.5163660245;8.01863516708843E-05;0.002980189562766
0.158940397350993;13410.2454610889;7.00813709313119E-05;0.002976739780835
0.162251655629139;13400.2475709445;6.02622689151273E-05;0.002973383617745
0.165562913907285;13390.6330623539;5.08343805989265E-05;0.002970157936456
0.16887417218543;13381.508574711;4.18990803138264E-05;0.002967098276972
0.172185430463576;13372.975765443;3.35526809493743E-05;0.002964238448123
0.175496688741722;13365.1300958561;2.58853749685061E-05;0.002961610135589
0.178807947019868;13358.05967602;1.89802289402257E-05;0.002959242531679
0.182119205298013;13351.8441870051;1.29122435077308E-05;0.002957161992233
0.185430463576159;13346.5538980171;7.74749079727143E-06;0.00295539172566
0.188741721854305;13342.2487947034;3.54234116858292E-06;0.002953951518683
0.19205298013245;13338.9778331856;3.42790847532521E-07;0.002952857502805
0.195364238410596;13336.7783322371;-1.8160986924491E-06;0.00295212196487
0.198675496688742;13335.6755135597;-2.91063976395913E-06;0.002951753204346
0.201986754966887;13335.5461335484;-3.06068489274836E-06;0.002951709943766
0.205298013245033;13335.5582812504;-3.07246787279575E-06;0.00295171400556
0.208609271523179;13335.570056908;-3.08389001148549E-06;0.002951717942956
0.211920529801324;13335.5818469631;-3.095326147225E-06;0.00295172188517
0.21523178807947;13335.5940566579;-3.10716935860617E-06;0.0029517259677
0.218543046357616;13335.6065436372;-3.11928156658705E-06;0.002951730142948
0.221854304635762;13335.6191562531;-3.13151567640407E-06;0.002951734360208
0.225165562913907;13335.6317658925;-3.14374693546735E-06;0.002951738576476
0.228476821192053;13335.6444514249;-3.15605184676175E-06;0.002951742818123
0.231788079470199;13335.6572675102;-3.16848343103198E-06;0.002951747103426
0.235099337748344;13335.6702557145;-3.18108200862181E-06;0.002951751446283
0.23841059602649;13335.6833821733;-3.19381473221042E-06;0.002951755835372
0.241721854304636;13335.6966319582;-3.20666712259424E-06;0.0029517602657
0.245033112582781;13335.7099960925;-3.21963047321575E-06;0.002951764734267
0.248344370860927;13335.7234921494;-3.23272183139371E-06;0.002951769246949
0.251655629139073;13335.7371275265;-3.24594837422557E-06;0.002951773806218
0.254966887417219;13335.7509072882;-3.25931501549852E-06;0.002951778413769
0.258278145695364;13335.7648276497;-3.27281808521989E-06;0.002951783068336
0.26158940397351;13335.7788896251;-3.28645856849567E-06;0.002951787770258
0.264900662251656;13335.793095208;-3.30023840057511E-06;0.002951792520203
0.268211920529801;13335.8074492858;-3.31416232365245E-06;0.002951797319803
0.271523178807947;13335.8219548071;-3.32823319961387E-06;0.002951802170046
0.274834437086093;13335.8366144446;-3.3424536223586E-06;0.002951807071826
0.278145695364238;13335.8514300965;-3.3568254349357E-06;0.002951812025776
0.281456953642384;13335.8664045268;-3.37135132011602E-06;0.002951817032822
0.28476821192053;13335.8815406885;-3.38603414405406E-06;0.002951822093951
0.288079470198676;13335.8968418413;-3.40087707051933E-06;0.002951827210253
0.291390728476821;13335.9123110145;-3.41588303980989E-06;0.002951832382741
0.294701986754967;13335.9279512858;-3.43105503927539E-06;0.002951837612444
0.298013245033113;13335.9437657534;-3.44639607621875E-06;0.002951842900399
0.301324503311258;13335.9597577203;-3.46190935653055E-06;0.002951848247709
0.304635761589404;13335.9759305783;-3.47759817259187E-06;0.00295185365551
0.30794701986755;13335.9922878289;-3.49346592307286E-06;0.002951859124973
0.311258278145695;13336.0088330194;-3.50951605119402E-06;0.002951864657283
0.314569536423841;13336.0255698013;-3.52575210133662E-06;0.002951870253662
0.317880794701987;13336.0425019197;-3.54217770871639E-06;0.002951875915362
0.321192052980132;13336.0596332449;-3.55879663023045E-06;0.002951881643678
0.324503311258278;13336.0769677499;-3.57561272224599E-06;0.002951887439938
0.327814569536424;13336.0945105428;-3.59263094263398E-06;0.00295189330585
0.33112582781457;13336.112282599;-3.60987164225244E-06;0.002951899248429
0.334437086092715;13336.1304237773;-3.62747050145946E-06;0.00295190531444
0.337748344370861;13336.1496531357;-3.64612509020076E-06;0.002951911744321
0.341059602649007;13336.1727346225;-3.66851676798648E-06;0.002951919462281
0.344370860927152;13336.2079689991;-3.70269832277022E-06;0.002951931243927
0.347682119205298;13336.2755048848;-3.76821674502482E-06;0.002951953826597
0.350993377483444;13336.4157493922;-3.90427397093061E-06;0.002952000721872
0.354304635761589;13336.6965055721;-4.17665662337084E-06;0.002952094602878
0.357615894039735;13337.2133624299;-4.67813148633811E-06;0.002952267436607
0.360927152317881;13338.0788221349;-5.51793693773149E-06;0.002952556852295
0.364238410596026;13339.4006977976;-6.80089098117149E-06;0.002952998924003
0.367549668874172;13341.2571078869;-8.60320226044267E-06;0.002953619814648
0.370860927152318;13343.6791219948;-1.09556643811982E-05;0.002954429974035
0.374172185430464;13346.6492233665;-1.38421219201541E-05;0.002955423619281
0.377483443708609;13350.1153640055;-1.72130074380867E-05;0.002956583425351
0.380794701986755;13354.0120132792;-2.10056653129E-05;0.002957887555681
0.384105960264901;13358.2769842267;-2.51606248136574E-05;0.002959315285499
0.387417218543046;13362.8573511617;-2.96273247777655E-05;0.002960848980045
0.390728476821192;13367.7055337116;-3.43602890824001E-05;0.002962472783084
0.394039735099338;13372.7718798511;-3.93118705868034E-05;0.002964170131353
0.397350993377483;13377.9999156871;-4.44275625138726E-05;0.0029659221592
0.400662251655629;13383.3264445154;-4.96460303631925E-05;0.00296770772653
0.403973509933775;13388.684758999;-5.49022017599436E-05;0.002969504491234
0.407284768211921;13394.0080188168;-6.01305493610006E-05;0.002971290039739
0.410596026490066;13399.2311336671;-6.52669384651803E-05;0.002973042518839
0.413907284768212;13404.291336284;-7.02492086250368E-05;0.002974740829752
0.417218543046358;13409.1284583041;-7.50174755254387E-05;0.002976364723437
0.420529801324503;13413.6855836545;-7.95148151212424E-05;0.002977895023467
0.423841059602649;13417.9100514985;-8.36883036478407E-05;0.002979313967124
0.427152317880795;13421.7544310957;-8.74900401004409E-05;0.002980605537828
0.43046357615894;13425.1771986881;-9.08778805363283E-05;0.00298175569788
0.433774834437086;13428.143103032;-9.38158655661698E-05;0.002982752516602
0.437086092715232;13430.6233353767;-9.62744509656782E-05;0.002983586232431
0.440397350993378;13432.5955883747;-9.82306217545074E-05;0.002984249277079
0.443708609271523;13434.0440134262;-9.96678968083997E-05;0.002984736264808
0.447019867549669;13434.9590598665;-0.000100576205862;0.002985043941101
0.450331125827815;13435.337203059;-0.0001009516449;0.002985171093044
0.45364238410596;13435.1805966338;-0.000100796144683;0.002985118433269
0.456953642384106;13434.4966888547;-0.00010011709256;0.002984888470945
0.460264900662252;13433.2978301107;-9.89269353211482E-05;0.002984485378989
0.463576158940397;13431.6008854923;-9.72427782199019E-05;0.002983914862284
0.466887417218543;13429.4268614306;-9.50859904555008E-05;0.002983184030055
0.470198675496689;13426.8005549092;-9.24818270543375E-05;0.002982301275376
0.473509933774834;13423.7502320318;-8.94590753187571E-05;0.002981276164198
0.47682119205298;13420.3073383898;-8.60497296503112E-05;0.002980119334845
0.480132450331126;13416.5062389338;-8.22886937544604E-05;0.002978842407296
0.483443708609272;13412.3839819175;-7.82135060461083E-05;0.002977457900527
0.486754966887417;13407.9800800232;-7.38640825599511E-05;0.002975979155685
0.490066225165563;13403.3363009673;-6.92824708261709E-05;0.002974420262596
0.493377483443709;13398.4964590826;-6.4512607353213E-05;0.00297279598684
0.496688741721854;13393.5061986797;-5.96000706625556E-05;0.002971121694367
0.5;13388.4127597716;-5.45918216094569E-05;0.002969413270607
0.503311258278146;13383.2647171928;-4.95359231552526E-05;0.002967687031123
0.506622516556291;13378.1116851662;-4.44812327413666E-05;0.002965959621221
0.509933774834437;13373.0039808732;-3.94770618253322E-05;0.002964247902444
0.513245033112583;13367.9922425348;-3.45727989397857E-05;0.002962568824485
0.516556291390729;13363.1269999481;-2.9817494844784E-05;0.002960939281893
0.519867549668874;13358.4581983278;-2.52594109309992E-05;0.002959375955857
0.52317880794702;13354.0346795365;-2.09455348690138E-05;0.002957895142463
0.526490066225166;13349.9036278736;-1.69210701238412E-05;0.002956512569753
0.529801324503311;13346.1099864587;-1.32289044202891E-05;0.002955243205555
0.533112582781457;13342.6958232834;-9.90903561142045E-06;0.002954101048979
0.536423841059603;13339.6995112501;-6.9978216747319E-06;0.002953098860055
0.539735099337748;13337.1542995516;-4.52664326968773E-06;0.00295224768609
0.543046357615894;13335.0854315995;-2.51915881325096E-06;0.002951555902192
0.54635761589404;13333.5047950752;-9.8616849069652E-07;0.002951027426759
0.549668874172186;13332.4028944239;8.2118217460803E-08;0.002950659041508
0.552980132450331;13331.7401342999;7.24493462469956E-07;0.002950437479926
0.556291390728477;13331.4421209243;1.01329548865142E-06;0.002950337856374
0.559602649006622;13331.4045817299;1.04967181796811E-06;0.002950325307433
0.562913907284768;13331.5103680071;9.47163428412941E-07;0.002950360670694
0.566225165562914;13331.6543496353;8.07639722622811E-07;0.002950408802608
0.56953642384106;13331.7659427588;6.99498041402716E-07;0.002950446107572
0.572847682119205;13331.818574832;6.48492471874254E-07;0.002950463702265
0.576158940397351;13331.8220362259;6.45138004670861E-07;0.002950464859398
0.579470198675497;13331.803222224;6.6337083367954E-07;0.002950458569944
0.582781456953642;13331.7864858503;6.79590141227535E-07;0.00295045297504
0.586092715231788;13331.7829802158;6.82987456599748E-07;0.002950451803121
0.589403973509934;13331.7911646314;6.75055934421482E-07;0.002950454539138
0.59271523178808;13331.8038473959;6.62765035742225E-07;0.002950458778937
0.596026490066225;13331.8151005629;6.51859530930173E-07;0.002950462540829
0.599337748344371;13331.8230899381;6.44116963786596E-07;0.00295046521165
0.602649006622517;13331.8290142628;6.3837564267296E-07;0.002950467192132
0.605960264900662;13331.8346931027;6.32872215613027E-07;0.00295046909055
0.609271523178808;13331.8410275324;6.26733440968303E-07;0.00295047120813
0.612582781456954;13331.8479051178;6.20068277420547E-07;0.002950473507286
0.615894039735099;13331.8548560171;6.13332053362147E-07;0.002950475830952
0.619205298013245;13331.8615986719;6.06797631536195E-07;0.002950478085003
0.622516556291391;13331.8681417771;6.0045658660694E-07;0.002950480272346
0.625827814569536;13331.8746103522;5.94187760370996E-07;0.002950482434775
0.629139072847682;13331.8810803119;5.87917582852403E-07;0.002950484597667
0.632450331125828;13331.8875455598;5.81651962029534E-07;0.002950486758985
0.635761589403974;13331.8939703534;5.75425536853349E-07;0.00295048890678
0.639072847682119;13331.9003371456;5.69255312923606E-07;0.002950491035186
0.642384105960265;13331.9066525955;5.6313483705707E-07;0.002950493146429
0.645695364238411;13331.9129293991;5.57051805163961E-07;0.002950495244754
0.649006622516556;13331.9191725447;5.5100138334295E-07;0.002950497331827
0.652317880794702;13331.9253795883;5.4498594019582E-07;0.002950499406832
0.655629139072848;13331.9315473607;5.39008547211227E-07;0.00295050146871
0.658940397350994;13331.9376758627;5.33069203812925E-07;0.002950503517461
0.662251655629139;13331.9437673473;5.27165726716213E-07;0.002950505553837
0.665562913907285;13331.9498238513;5.2129614224601E-07;0.00295050757852
0.66887417218543;13331.9558461485;5.15459700394994E-07;0.002950509591768
0.672185430463576;13331.9618343449;5.09656298713398E-07;0.002950511593617
0.675496688741722;13331.967788787;5.03885601632539E-07;0.002950513584183
0.678807947019868;13331.9737103815;4.98146730391094E-07;0.002950515563769
0.682119205298013;13331.9796004703;4.92438384706186E-07;0.002950517532822
0.685430463576159;13331.9854608576;4.86758816103129E-07;0.002950519491948
0.688741721854305;13331.9912943585;4.81105296550679E-07;0.002950521442086
0.69205298013245;13331.9971058423;4.75473107106529E-07;0.002950523384864
0.695364238410596;13332.00290354;4.69854270629028E-07;0.002950525323034
0.698675496688742;13332.0087003109;4.642363247386E-07;0.002950527260895
0.701986754966887;13332.014514418;4.58601569731948E-07;0.002950529204552
0.705298013245033;13332.0203690732;4.52927509654302E-07;0.002950531161765
0.708609271523179;13332.0262895999;4.47189601992269E-07;0.002950533140999
0.711920529801325;13332.0322965182;4.41367959446663E-07;0.002950535149115
0.71523178807947;13332.0383920678;4.3546041086273E-07;0.002950537186861
0.718543046357616;13332.0445367183;4.29505267251552E-07;0.002950539241022
0.721854304635762;13332.0506117489;4.23617587873964E-07;0.00295054127191
0.725165562913907;13332.0563655193;4.18041253151084E-07;0.002950543195402
0.728476821192053;13332.0613462014;4.13214159514368E-07;0.002950544860449
0.731788079470199;13332.0648325737;4.09835291913875E-07;0.002950546025947
0.735099337748344;13332.0657838789;4.08913320194435E-07;0.00295054634397
0.73841059602649;13332.0628337463;4.1177248632606E-07;0.002950545357737
0.741721854304636;13332.0543463865;4.19998135323477E-07;0.002950542520403
0.745033112582782;13332.0385356948;4.35321268020507E-07;0.002950537234876
0.748344370860927;13332.0136271905;4.5946157106855E-07;0.002950528907952
0.751655629139073;13331.9780303106;4.93960407700136E-07;0.002950517007919
0.754966887417219;13331.9304916637;5.40032261010173E-07;0.002950501115792
0.758278145695364;13331.8702153285;5.98448128755177E-07;0.002950480965529
0.76158940397351;13331.7969525039;6.69448639426901E-07;0.002950456474001
0.764900662251656;13331.7110686102;7.52679048391793E-07;0.002950427763418
0.768211920529801;13331.6135891766;8.47144824126741E-07;0.002950395176671
0.771523178807947;13331.5062144586;9.51197568779111E-07;0.002950359282202
0.774834437086093;13331.3912874053;1.06256617063976E-06;0.002950320863292
0.778145695364239;13331.2717051403;1.17844270243238E-06;0.002950280888459
0.781456953642384;13331.1507767967;1.29562029122538E-06;0.002950240463925
0.78476821192053;13331.0320425768;1.41066852540337E-06;0.002950200773123
0.788079470198676;13330.9190750162;1.52012605229983E-06;0.002950163010263
0.791390728476821;13330.8152835025;1.62068996074622E-06;0.002950128314991
0.794701986754967;13330.7237400272;1.70938453461417E-06;0.002950097714144
0.798013245033113;13330.647040242;1.78369575907777E-06;0.002950072075318
0.801324503311258;13330.5872094769;1.84166224358806E-06;0.002950052075463
0.804635761589404;13330.5456578641;1.88191857133824E-06;0.002950038185888
0.80794701986755;13330.5231821421;1.90369344595711E-06;0.002950030672879
0.811258278145695;13330.5200053031;1.90677120704221E-06;0.002950029610951
0.814569536423841;13330.535840854;1.89142953991684E-06;0.002950034904334
0.817880794701987;13330.5699675846;1.8583670399892E-06;0.002950046311963
0.821192052980133;13330.621303653;1.80863146906022E-06;0.002950063472243
0.824503311258278;13330.688474004;1.74355449007091E-06;0.002950085925578
0.827814569536424;13330.7698700763;1.66469388534715E-06;0.002950113134323
0.831125827814569;13330.8637033145;1.57378178250458E-06;0.002950144500668
0.834437086092715;13330.9680539119;1.47267749802679E-06;0.002950179382927
0.837748344370861;13331.0809149265;1.3633248587361E-06;0.002950217110274
0.841059602649007;13331.2002311992;1.24771454789159E-06;0.002950256995758
0.844370860927152;13331.3239331483;1.12785140359869E-06;0.002950298347586
0.847682119205298;13331.4499669525;1.00572520147862E-06;0.002950340479218
0.850993377483444;13331.5763236851;8.83282440251367E-07;0.002950382719104
0.854304635761589;13331.7010696896;7.62396908131472E-07;0.002950424420835
0.857615894039735;13331.8223789295;6.44838322473539E-07;0.002950464973962
0.860927152317881;13331.9385661986;5.32240121490664E-07;0.002950503815099
0.864238410596026;13332.0481192626;4.26068280675749E-07;0.00295054043867
0.867549668874172;13332.1497286936;3.27592355685265E-07;0.002950574406889
0.870860927152318;13332.2423155038;2.3785865309675E-07;0.002950605359
0.874172185430464;13332.3250571847;1.57664944704253E-07;0.002950633019985
0.877483443708609;13332.3974116951;8.75371715658596E-08;0.002950657208591
0.880794701986755;13332.459137024;2.77104410935483E-08;0.002950677843866
0.884105960264901;13332.5103026057;-2.18820701171527E-08;0.002950694948988
0.887417218543046;13332.5512888837;-6.16087170782167E-08;0.002950708651111
0.890728476821192;13332.582772375;-9.21249216678511E-08;0.002950719176379
0.894039735099338;13332.6056947997;-1.14343251628634E-07;0.002950726839603
0.897350993377483;13332.6212157678;-1.29387552652484E-07;0.002950732028442
0.900662251655629;13332.6306493954;-1.38531496015656E-07;0.002950735182215
0.903973509933775;13332.6353865036;-1.43123149050823E-07;0.002950736765887
0.90728476821192;13332.6368059388;-1.44499001357311E-07;0.002950737240421
0.910596026490066;13332.6361810389;-1.43893288444187E-07;0.00295073703151
0.913907284768212;13332.6345904197;-1.42351507913868E-07;0.002950736499747
0.917218543046358;13332.6328458541;-1.40660508494977E-07;0.002950735916518
0.920529801324503;13332.6314525759;-1.39310010833825E-07;0.002950735450728
0.923841059602649;13332.6306157222;-1.38498852929678E-07;0.002950735170958
0.927152317880795;13332.6302977508;-1.38190644956903E-07;0.002950735064656
0.930463576158941;13332.6303159267;-1.3820826277141E-07;0.002950735070733
0.933774834437086;13332.6304525899;-1.38340729734908E-07;0.002950735116421
0.937086092715232;13332.6305437069;-1.38429048901457E-07;0.002950735146882
0.940397350993378;13332.6305198962;-1.38405969300738E-07;0.002950735138922
0.943708609271523;13332.6303960001;-1.38285877519404E-07;0.002950735097502
0.947019867549669;13332.630228314;-1.38123340296932E-07;0.002950735041443
0.950331125827814;13332.630069282;-1.37969191443033E-07;0.002950734988277
0.95364238410596;13332.6299426144;-1.37846413256662E-07;0.00295073494593
0.956953642384106;13332.6298440357;-1.37750861442114E-07;0.002950734912974
0.960264900662252;13332.6297570749;-1.37666570881484E-07;0.002950734883902
0.963576158940397;13332.6296686252;-1.37580837047262E-07;0.002950734854332
0.966887417218543;13332.6295751379;-1.37490220361046E-07;0.002950734823078
0.970198675496689;13332.6294798739;-1.37397881545543E-07;0.00295073479123
0.973509933774835;13332.6293871501;-1.37308004854547E-07;0.002950734760232
0.97682119205298;13332.6292988267;-1.37222393534902E-07;0.002950734730704
0.980132450331126;13332.6292143254;-1.37140486862943E-07;0.002950734702454
0.983443708609272;13332.6291323827;-1.37061060285361E-07;0.00295073467506
0.986754966887417;13332.6290523726;-1.36983507015214E-07;0.002950734648312
0.990066225165563;13332.6289744258;-1.36907953595812E-07;0.002950734622253
0.993377483443708;13332.6288988806;-1.36834728086545E-07;0.002950734596997
0.996688741721854;13332.628825856;-1.36763945719034E-07;0.002950734572584
